id,incentives,renewal
67550,416.31174087524414,0.79269475
71744,320.8751678466797,0.34653807
49589,72.63922691345215,0.6473201
17018,1039.3184423446655,0.37937802
34936,129.66245412826538,0.17610008
110058,440.0346279144287,0.8935018
67668,683.2065582275391,0.77067536
75859,422.7665662765503,0.85510296
38878,2441.764712333679,0.6344809
107894,93.12915802001953,0.84694874
63438,706.1862945556641,0.7988825
75713,276.9155502319336,0.92283356
15713,1070.177435874939,0.72552747
34402,650.1445770263672,0.7303751
40084,268.55796575546265,0.89221615
64940,147.2441554069519,0.46846646
66279,1108.5838079452515,0.8795904
77818,1406.6936373710632,0.6171357
63889,577.6181817054749,0.83989185
48861,259.0320110321045,0.857549
26520,2439.587116241455,0.71165824
66559,715.8851623535156,0.8108416
24068,48.923492431640625,0.09147251
20211,3534.0070724487305,0.62866056
86715,691.8182373046875,0.78122777
68601,95.86644172668457,0.87426054
95696,601.6788482666016,0.6719121
60049,555.9280514717102,0.8055409
7620,284.96235609054565,0.39594784
42468,372.07281589508057,0.74413115
106475,856.1285734176636,0.66458696
43145,2605.636239051819,0.8717953
102597,396.4991569519043,0.797288
93680,827.8741836547852,0.6411175
37065,375.14305114746094,0.4077227
49472,554.0817975997925,0.80262345
45364,784.9692106246948,0.24630985
112287,553.3275604248047,0.6142838
90044,376.2379288673401,0.5300429
40999,392.7435278892517,0.74413115
93637,785.3279113769531,0.8973254
47689,764.4481658935547,0.8711565
15068,729.5379638671875,0.8277204
67323,715.8851623535156,0.8108416
285,81.46476745605469,0.73228645
76543,1430.1753044128418,0.8690502
52901,358.08634757995605,0.2668131
10299,525.8336663246155,0.758283
8199,76.3624906539917,0.06571921
10875,157.4249267578125,0.16687398
36812,3242.3678040504456,0.86228085
110,217.55218505859375,0.23218144
25682,174.35449361801147,0.31614354
7331,412.3821258544922,0.4501584
76947,55.6483268737793,0.48786283
28303,423.32857847213745,0.60072017
32212,496.22440338134766,0.37386766
18692,1518.6764001846313,0.82252204
75865,267.9600119590759,0.89003354
74466,409.8281264305115,0.58034986
81378,866.2952184677124,0.6730615
85492,47.35279083251953,0.41189438
67992,262.2138261795044,0.512117
12527,1261.7483139038086,0.8678625
48212,230.94463348388672,0.44808537
61180,410.3039503097534,0.827583
56340,388.63277435302734,0.7801044
64227,1159.8283052444458,0.92443407
35539,400.04611015319824,0.8050507
9233,567.0368671417236,0.82309943
97645,116.92357063293457,0.36816892
106742,62.043964862823486,0.08345075
84955,55.138349533081055,0.48315707
36443,1739.1271591186523,0.6051506
2970,39.25645351409912,0.120471366
48583,949.2766857147217,0.5588729
67490,717.0352935791016,0.8122596
45242,663.1965637207031,0.7462471
83608,563.3041262626648,0.8171965
86807,877.1295547485352,0.8155472
92793,2220.2653884887695,0.92510706
32458,603.1304597854614,0.8806152
18258,1298.0268001556396,0.8952968
93246,741.5739297866821,0.6800594
29747,465.5880331993103,0.41553086
44469,279.85525131225586,0.54862696
18998,1766.119122505188,0.87025267
100686,191.2645697593689,0.61793697
21670,376.7462968826294,0.75425607
106701,1089.9860858917236,0.86341953
21844,991.0944700241089,0.9324903
61174,266.35104417800903,0.88415927
933,4692.74890422821,0.8882163
563,235.0253462791443,0.771294
90185,378.503680229187,0.7580683
29080,810.1977109909058,0.6264871
32967,347.91362285614014,0.6921375
110889,560.6621503829956,0.8130155
54059,993.2423830032349,0.3361669
86664,1932.1560859680176,0.8697451
72104,973.4927415847778,0.9142424
82239,556.3706159591675,0.8062357
59755,242.8150177001953,0.47229227
1785,265.7639980316162,0.51944107
36377,261.3319158554077,0.5103028
73334,122.1880316734314,0.16576938
26731,2619.7879314422607,0.8192603
78548,575.4634737968445,0.8364696
54472,270.63506841659546,0.89980775
70631,228.43408584594727,0.7478791
44942,157.83458948135376,0.21523304
54130,427.63960361480713,0.86591065
11938,411.3274812698364,0.82984143
15837,431.82116746902466,0.8249195
64537,371.68121337890625,0.40379164
65402,759.2582702636719,0.8646773
18680,1098.0223417282104,0.8703974
69375,197.73584604263306,0.640306
71042,602.9001474380493,0.45821074
69164,1543.1756973266602,0.68148106
19288,1290.8620834350586,0.8898693
17115,1942.58451461792,0.8748994
105949,372.59674072265625,0.40483433
55257,434.759259223938,0.8817406
6583,593.3001637458801,0.86488235
24751,435.38689613342285,0.8831336
19545,536.0298156738281,0.5938407
38187,274.95646476745605,0.5384587
38983,2400.16508102417,0.79697406
100340,1359.1675758361816,0.72917694
71337,1678.9054870605469,0.8233599
73505,827.2309899330139,0.550894
240,1784.313440322876,0.8800973
83153,443.2663321495056,0.63096637
371,595.5979228019714,0.86855286
50283,718.9940214157104,0.55172545
31513,566.5361881256104,0.8223088
24174,139.8877501487732,0.4439427
46907,151.32486820220947,0.28880423
94141,448.01831245422363,0.63819706
5483,241.45925045013428,0.7942601
91282,1308.4888458251953,0.78864074
41378,565.6263828277588,0.50973845
7904,580.3048610687256,0.84416026
41632,723.3467102050781,0.82005566
84817,712.1833562850952,0.5461828
54335,604.6324968338013,0.8830198
52362,938.9587640762329,0.87863845
21141,504.64868545532227,0.72529215
8040,403.36400270462036,0.5706283
13042,748.4493255615234,0.851205
40276,444.4155693054199,0.85124874
1203,295.2665090560913,0.41089752
54902,321.3694095611572,0.6356536
42127,431.6825866699219,0.472306
61200,595.4189300537109,0.6644125
29807,1097.9400873184204,0.87032956
32558,65.13547897338867,0.57624274
25499,700.1438140869141,0.7914501
71523,718.5630798339844,0.8141487
38791,992.5798773765564,0.93403035
12101,1637.7568244934082,0.3284556
4730,263.721227645874,0.8745851
17126,1270.2121138572693,0.6778957
85187,67.67535209655762,0.12700456
16129,2767.508089542389,0.72586364
51250,235.47649383544922,0.45730862
112931,407.3556661605835,0.82109815
17857,578.0181884765625,0.6436262
31762,581.766664981842,0.8464914
87034,288.165807723999,0.16284521
59018,91.90964698791504,0.8348327
81008,433.2979917526245,0.8784862
91203,446.319580078125,0.6356123
111875,486.13250255584717,0.69663954
70722,78.84728908538818,0.24513045
55926,385.78104972839355,0.7738885
67538,222.53751754760742,0.43101406
113041,847.2862243652344,0.6572285
30934,235.26763916015625,0.43171424
87109,177.43295431137085,0.15412004
26979,431.29920959472656,0.8740424
61557,86.53450012207031,0.78178674
29950,2070.068836212158,0.8565599
17,734.6134185791016,0.8340142
68226,1188.8408660888672,0.71088004
79507,711.0568284988403,0.6500802
23107,124.19933080673218,0.3920501
27741,136.3944411277771,0.43233982
34314,1771.3987827301025,0.87310684
79354,832.8532576560974,0.77087146
97813,397.25303649902344,0.5614558
730,545.3959107398987,0.7889499
19260,638.9007568359375,0.7167474
79119,131.80822134017944,0.1790662
77689,1092.2892093658447,0.8654177
36363,123.7492561340332,0.2222042
6264,524.4925618171692,0.75618434
26935,245.22006511688232,0.80773234
78464,813.4417533874512,0.54117274
44785,425.3178834915161,0.6037286
31835,418.97499561309814,0.84671503
42606,530.804693698883,0.76605713
55554,426.0849952697754,0.86246437
106579,44.529855251312256,0.13688841
68977,289.29877281188965,0.56828463
85323,82.8709602355957,0.7459646
85288,323.0559825897217,0.18294449
52701,1529.8781991004944,0.82914376
107848,283.57601165771484,0.55635935
97392,405.31182289123535,0.8166054
57996,468.4746265411377,0.6694757
113716,568.4047937393188,0.8252684
97317,940.9904479980469,0.7357898
16466,94.59829330444336,0.86159027
38691,186.43176555633545,0.6012943
49638,1545.452892780304,0.8383694
541,16.96014404296875,0.14347368
45882,736.6847991943359,0.83657885
18853,954.537034034729,0.50023675
4572,958.3109021186829,0.89855486
99403,261.6421580314636,0.86702454
55514,1108.5673570632935,0.8795755
103119,255.4035186767578,0.27376038
64141,381.200909614563,0.7639276
76939,839.3876552581787,0.77743816
17453,251.23178958892822,0.48953173
107821,1196.8275904655457,0.38081416
62063,444.66304779052734,0.9038475
108737,1309.3993663787842,0.9039278
110123,741.2109375,0.84220266
109498,933.6726665496826,0.873207
108324,538.2893085479736,0.48381004
10990,370.2843189239502,0.21028642
18649,969.1550731658936,0.90975004
90653,1601.8420457839966,0.5544909
98585,313.4136199951172,0.33818933
9888,2837.098002433777,0.639559
61129,294.96681690216064,0.58011836
26829,61.24699115753174,0.1893064
110111,1029.3554663658142,0.54175264
56138,150.85458755493164,0.11058805
27858,241.01275205612183,0.7926565
86241,361.3471984863281,0.50790423
8305,259.78928804397583,0.8602997
19363,273.25308322906494,0.9093957
48827,838.7530446052551,0.77679735
38241,580.112636089325,0.8438539
41847,619.0738677978516,0.6928167
23347,528.7728309631348,0.27061018
2423,157.13882446289062,0.1665636
32271,94.93875503540039,0.86498684
49130,538.9766693115234,0.5973159
8225,861.236572265625,0.6688475
88846,97.90277481079102,0.89467824
34908,44.58492994308472,0.13706127
45794,223.33574295043945,0.43262994
64211,764.9517059326172,0.8717864
2611,897.4120616912842,0.69909394
69544,485.54688692092896,0.43417656
90530,558.0947399139404,0.5025811
40940,165.11589288711548,0.5285855
9467,637.3524069786072,0.32812935
77485,189.16386365890503,0.61069226
106783,434.96382236480713,0.8314773
110503,353.1290888786316,0.6636054
20612,422.7966070175171,0.5999139
51833,1550.394058227539,0.7550782
11543,400.2038240432739,0.80540097
38547,793.7049865722656,0.9078645
110186,823.7455487251282,0.76172876
16478,937.8290176391602,0.8774739
110370,1653.5292863845825,0.90288055
2582,2316.222667694092,0.71682215
55197,949.2101669311523,0.88917965
66699,946.7554092407227,0.8866491
85881,732.6278686523438,0.83154786
100517,215.67106246948242,0.3942277
113642,254.4352412223816,0.84091294
25917,741.3507699966431,0.56994045
39337,234.90142822265625,0.7708522
91854,648.3280062675476,0.58904403
102173,434.359610080719,0.3864975
67598,185.2591037750244,0.35604098
3318,403.5351276397705,0.81270754
111501,421.1829900741577,0.85159886
55471,64.80145454406738,0.57309914
56699,1084.7893953323364,0.5727453
36379,577.5377154350281,0.8397595
39126,427.78998613357544,0.6074701
45286,950.6955742835999,0.8907056
62671,2044.8410511016846,0.9257019
108685,768.6717510223389,0.50973845
53311,1265.0692462921143,0.76027954
76703,147.65506982803345,0.12790424
40596,580.6222558021545,0.8446683
33861,409.9924564361572,0.77962387
105734,1447.1590518951416,0.8803775
63398,519.5483565330505,0.7484706
95002,36.48251295089722,0.048891626
27839,90.19088745117188,0.8178085
35984,1951.7369270324707,0.80324286
38573,492.6949739456177,0.4408735
53998,1285.8960628509521,0.88610303
105924,3564.7194385528564,0.659172
33061,339.6143317222595,0.2994857
23505,1479.334831237793,0.9019189
29143,414.9799346923828,0.7899393
26013,768.2104110717773,0.35924497
61739,94.21777725219727,0.8577917
36627,245.00566720962524,0.80696034
68964,390.3515338897705,0.78385437
41861,901.0983109474182,0.8399074
81967,890.3517723083496,0.828971
17243,19.87481117248535,0.16856924
83527,1350.1596450805664,0.8160285
62335,46.428680419921875,0.40351206
97278,1140.6054496765137,0.9075615
75436,585.3429436683655,0.8521816
57411,165.50928354263306,0.5299228
49715,95.78275680541992,0.2994675
61363,1477.6083827018738,0.5488626
99711,544.7477102279663,0.787927
108464,617.8264617919922,0.6913129
50910,443.0115222930908,0.6305741
29695,784.1091156005859,0.8957937
19978,1151.6713500022888,0.78555775
109491,512.0889544487,0.4590925
30458,1049.2630004882812,0.49773514
102908,469.0437912940979,0.90316254
31485,698.6503601074219,0.78961533
14662,234.54952239990234,0.4554192
35264,182.65128135681152,0.5883192
95210,1158.1907272338867,0.5525067
19350,387.1006965637207,0.77676404
8891,445.21021842956543,0.90506905
82982,258.9966058731079,0.85742307
90861,329.2583227157593,0.65236765
4887,720.6344604492188,0.41816384
95441,238.57372999191284,0.7839406
109730,97.72181510925293,0.8928635
86149,852.7413010597229,0.36451083
84028,62.985777854919434,0.11808908
70235,592.6162004470825,0.86379033
107798,1813.5831356048584,0.8959722
83208,429.9185872077942,0.8209546
100504,376.7462968826294,0.75425607
98598,1286.1621379852295,0.77404
91456,555.5076599121094,0.6168693
77699,337.98086643218994,0.67092645
86884,776.6761779785156,0.8864642
54632,990.0140762329102,0.7774079
94363,396.1966037750244,0.7966207
73097,84.6644639968872,0.06175022
1532,195.9577202796936,0.63415116
14207,88.2561206817627,0.7987175
78777,454.3531537055969,0.87212706
73798,788.0260348320007,0.7260567
12878,330.4556608200073,0.6549151
49661,80.80816268920898,0.7259163
56981,1472.3503589630127,0.71407866
70185,554.684579372406,0.49934188
59851,449.8322010040283,0.91542494
107483,299.5133399963379,0.41706878
76527,656.4617156982422,0.7380496
63588,890.9375667572021,0.82956207
40883,1856.8541407585144,0.8327191
92065,1008.651852607727,0.6806977
92667,254.0677785873413,0.35139865
88987,505.59425354003906,0.5580678
57025,629.1046142578125,0.7049077
94299,97.91064262390137,0.8947576
70371,1126.67977809906,0.895376
67464,438.03584575653076,0.8890392
65614,738.7447357177734,0.4291597
97224,602.0799279212952,0.87893116
82015,1404.7894477844238,0.75568885
57111,1071.3241696357727,0.72636735
89018,56.65397644042969,0.4971536
21914,113.55721950531006,0.21507394
17041,541.8866872787476,0.7834329
65029,1424.6651530265808,0.7672881
91948,199.69886541366577,0.64711523
38033,206.31569623947144,0.670127
44878,383.8956356048584,0.5414655
21725,338.6213779449463,0.6722876
1984,1252.0551681518555,0.75181067
10796,796.7948913574219,0.9117596
111869,295.0279712677002,0.5802462
71905,496.04326486587524,0.71195394
31724,1407.6694250106812,0.48374686
35676,620.6016540527344,0.69465584
24135,823.424756526947,0.7614105
19381,2759.9984407424927,0.765996
109279,361.1776828765869,0.6798588
44173,274.43504333496094,0.29479954
41794,100.47054290771484,0.9205546
32555,836.1309170722961,0.77416307
5460,171.58949375152588,0.32884344
19210,296.1866855621338,0.5826719
108312,108.44206809997559,0.34048948
18506,111.66465282440186,0.21140702
49761,249.9663233757019,0.8247966
50722,93.15508604049683,0.16629732
22172,1847.0195531845093,0.8279017
55784,155.08443117141724,0.4947521
81365,1690.4293298721313,0.92510706
18071,576.2726068496704,0.83775544
49545,350.49766302108765,0.49184018
47832,33.3402156829834,0.28626493
41763,324.5086669921875,0.3506147
86331,193.02892684936523,0.37157494
9178,71.44761085510254,0.6359604
5035,779.8862457275391,0.8904948
36361,116.25140905380249,0.15757701
91169,406.26204013824463,0.77192545
79064,81.76231384277344,0.085941836
7966,996.084451675415,0.78259116
18685,60.31537055969238,0.531131
99109,1073.5595226287842,0.6371337
233,3590.8491611480713,0.8249005
86917,851.8184423446655,0.66099834
100637,482.8155040740967,0.6915283
89914,365.80413579940796,0.5145176
62554,1440.0458335876465,0.8756314
76687,149.53994750976562,0.15837152
55104,1481.7981719970703,0.71902174
25341,416.0299301147461,0.84021354
58071,118.25716495513916,0.37253654
7151,1097.5606441497803,0.52194315
21041,945.5071091651917,0.8853669
41724,660.1810455322266,0.742571
91225,132.37595558166504,0.41902268
81936,743.7000274658203,0.84529597
19787,153.30827236175537,0.48878357
29633,554.1443824768066,0.8027277
13823,377.9243230819702,0.7568147
19103,2052.6180267333984,0.84866005
27504,25.684833526611328,0.047802895
8398,1762.7846002578735,0.8684535
36490,601.7759442329407,0.8784398
54757,305.33409118652344,0.3291657
16781,123.53253364562988,0.38985673
8919,65.00387191772461,0.2011713
54532,536.3255739212036,0.7747036
21472,1104.4052839279175,0.8759532
107085,405.20238876342773,0.81636757
1691,3102.976977825165,0.82183766
58738,141.57235622406006,0.26965716
18469,335.4717493057251,0.21580474
13532,857.5916290283203,0.14511716
34351,88.34409713745117,0.7995818
6487,557.8592419624329,0.808589
55919,214.58673477172852,0.6990566
41437,1604.66068983078,0.8736008
15763,72.37529754638672,0.6448003
13375,332.9055905342102,0.2933839
73018,94.50888633728027,0.8606992
27358,17.948448657989502,0.054700192
47857,539.5376086235046,0.48498848
28430,88.89466524124146,0.158564
39036,334.9102735519409,0.6643866
49493,1498.711109161377,0.9149352
82147,1121.8020915985107,0.89111865
8958,597.6846814155579,0.5403227
46998,579.4018507003784,0.8427263
53193,1620.4057931900024,0.79215205
89825,228.43408584594727,0.7478791
104055,656.3079357147217,0.5010043
45162,432.6188564300537,0.87697476
105597,25.99400281906128,0.045822058
76271,1361.4356517791748,0.82346207
6384,409.090518951416,0.82491136
55047,1408.8249206542969,0.8548407
106361,314.23419713974,0.43854353
44462,3032.6128005981445,0.7593119
77449,2085.6943130493164,0.86364377
108619,25.815725326538086,0.22013962
23457,254.8542022705078,0.8424304
76950,42.656779289245605,0.079655394
63395,1854.015290737152,0.8313264
96752,2185.788631439209,0.90928096
95217,594.4418907165527,0.34224492
71818,777.008056640625,0.5991452
72519,2685.6651306152344,0.9012505
22917,179.79133129119873,0.5785253
87293,96.13251686096191,0.876923
18272,505.6634545326233,0.72686297
2931,1416.184902191162,0.85973483
74633,962.335467338562,0.7538684
35661,92.43786334991455,0.12487262
90892,1053.1114339828491,0.8315162
33889,416.07731580734253,0.7922096
95607,56.77914619445801,0.49830607
113189,3041.156530380249,0.85138106
107501,577.506422996521,0.83971435
89926,920.3281402587891,0.7183562
1687,591.8598175048828,0.66015446
67293,1222.91100025177,0.83865887
11304,884.4316005706787,0.51854473
1634,1179.2278289794922,0.7046873
58090,94.58756446838379,0.86147964
16935,603.6311388015747,0.8814194
49664,547.4120378494263,0.7921199
17568,362.0474338531494,0.68161803
100524,761.2266540527344,0.8671356
109870,571.0422992706299,0.8294508
99916,979.706346988678,0.9206725
80442,129.08130884170532,0.40813282
78314,360.28772592544556,0.5063316
82666,83.75072479248047,0.75454575
74541,228.08074951171875,0.24371293
12496,496.41430377960205,0.71252507
2063,179.50022220611572,0.57753056
40085,667.1490669250488,0.50973845
16182,279.427170753479,0.54773366
86105,414.21782970428467,0.8362084
29912,471.32009267807007,0.9079844
4012,143.85706186294556,0.45715857
93060,222.90301322937012,0.728315
67130,1038.4440422058105,0.6148898
8778,628.6025047302246,0.9216217
95269,309.58718061447144,0.576624
13206,413.8669967651367,0.83543515
97228,611.2039089202881,0.89357144
48811,395.6655263900757,0.7954619
73434,416.5964126586914,0.841459
46635,338.50550651550293,0.6720419
22555,471.27342224121094,0.51805526
33934,803.5790920257568,0.4687298
13105,653.8512110710144,0.5943867
57861,777.7919769287109,0.8878647
105664,246.11502885818481,0.8109439
35603,426.6471862792969,0.46651998
104415,331.48956298828125,0.35844865
44330,133.94558429718018,0.42421857
72098,603.1304597854614,0.8806152
83169,34.61122512817383,0.2975236
49568,583.2284688949585,0.8488154
103402,1549.997091293335,0.7548666
10115,68.67384910583496,0.6096267
66247,730.0881743431091,0.6687587
37717,428.0329942703247,0.8170335
63887,1796.2968349456787,0.8031457
93327,200.10048151016235,0.36465234
18725,482.94031620025635,0.36346602
29920,337.3982906341553,0.6696806
41571,59.65089797973633,0.5249475
72077,1292.5111055374146,0.89111423
64670,194.8227882385254,0.63022506
92872,87.56232261657715,0.79188883
22910,1032.5313806533813,0.8138004
32754,235.94194650650024,0.7745541
77665,520.5516815185547,0.57561475
63726,1828.4366726875305,0.8188179
3463,427.78050899505615,0.32052746
52488,47.095298767089844,0.088023104
34107,742.7902221679688,0.84416276
70799,521.3584899902344,0.57656515
61235,1067.818522453308,0.8442142
19066,247.85774946212769,0.8172071
18470,261.34514808654785,0.8659448
82082,462.5871777534485,0.6604555
99249,998.223066329956,0.78441566
41481,625.8376836776733,0.5673431
79190,96.85492515563965,0.88415927
10673,235.26102304458618,0.32447785
34472,54.35049533843994,0.07302498
102923,242.09082126617432,0.47080863
28970,1128.523349761963,0.6721486
75959,39.78109359741211,0.34359726
23354,303.4801483154297,0.5979585
92852,35.389065742492676,0.06599325
3078,287.53817081451416,0.5646115
40073,956.2815427780151,0.7487352
56926,182.2500228881836,0.5869475
47639,302.33412981033325,0.42118078
71239,135.24967432022095,0.42854074
35429,237.6394271850586,0.78060734
7495,1086.9097709655762,0.86074877
46620,422.7665662765503,0.85510296
5384,47.072768211364746,0.0879768
110254,479.24959659576416,0.42828915
87763,147.649347782135,0.46982348
60949,460.8660936355591,0.6578165
13918,83.41223001480103,0.11253493
48935,1969.533920288086,0.6024441
2270,714.1880393028259,0.6531477
107214,94.07544136047363,0.85637265
4173,485.1624369621277,0.69514537
90515,575.9373307228088,0.8372202
63265,276.9314646720886,0.17743652
93802,597.5872278213501,0.87173676
63048,2244.875907897949,0.9364282
1499,464.2261862754822,0.89296454
33354,1367.273211479187,0.65943056
83481,1162.7311706542969,0.7937646
